item_id_slug,item_tipo,item_titulo,item_entidad,ciclo_siglas,competencia_id,competencia_titulo,tipo_relacion,orden_preparacion,nivel_minimo_recomendado,obligatoria_para_item,motivo_relacion,video_recurso_id,video_titulo,canal,youtube_url,embed_url_privacidad_mejorada,inicio_segundos,fin_segundos,objetivo_video_en_al_lio,actividad_despues_video,evidencia_minima,fiabilidad_1_5,tipo_cobertura,estado_embed,ultima_revision,estado_curacion_ia,accion_recomendada_ia,motivo_curacion_ia,video_sustituto_id,video_sustituto_url,publicar_como_principal,duracion_minutos_verificada,visitas_verificadas,cumple_min_45m,cumple_min_300k,relevancia_directa_ciclo
daw_github_skills,curso_complementario,GitHub Skills,GitHub,DAW,DAW-DIG-001,"Analizar digitalización, datos e IA de forma responsable",desarrolla,2,1,no,"GitHub Skills se relaciona con Analizar digitalización, datos e IA de forma responsable por su tipo, descripción o etiquetas.",YT-AI-RESP-001,Programación e inteligencia artificial responsable,MoureDev by Brais Moure,https://www.youtube.com/watch?v=uquw8yUKaYM,https://www.youtube-nocookie.com/embed/uquw8yUKaYM?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Evaluar datos, automatización e IA con límites, trazabilidad y revisión humana.","Modela un proceso antes y después de digitalizarlo || Identifica datos, riesgos y controles || Justifica cuándo una automatización o IA aporta valor",Mapa de proceso y ficha de riesgos,4.0,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,REVISAR_METRICAS,BUSCAR_NUEVO_CANDIDATO,No se han podido verificar de forma suficiente duración y/o visualizaciones; queda bloqueado como principal.,,,NO_HASTA_VERIFICAR,,,NO_VERIFICADO,NO_VERIFICADO,PARCIAL
daw_github_skills,curso_complementario,GitHub Skills,GitHub,DAW,DAW-ED-002,"Depurar, automatizar y mantener calidad",desarrolla,3,2,no,"GitHub Skills se relaciona con Depurar, automatizar y mantener calidad por su tipo, descripción o etiquetas.",YT-VSCODE-001,Visual Studio Code: curso para principiantes,HolaMundo,https://www.youtube.com/watch?v=Ei1y51K8jQk,https://www.youtube-nocookie.com/embed/Ei1y51K8jQk?rel=0&enablejsapi=1&cc_load_policy=1&start=1831&end=3857,1831,3857,Depurar y detectar fallos de forma sistemática.,Usa puntos de ruptura e inspección de variables || Configura formato o lint reproducible || Ejecuta pruebas automáticamente en cada cambio relevante,Repositorio con configuración y workflow de pruebas,4.5,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,APROBADO_APOYO,MANTENER,,,,NO_USAR_COMO_CURSO_NUCLEAR,82,1100000,SI,SI,PARCIAL
daw_github_skills,curso_complementario,GitHub Skills,GitHub,DAW,DAW-DEP-002,Contenerizar y automatizar entrega,desarrolla,4,3,no,"GitHub Skills se relaciona con Contenerizar y automatizar entrega por su tipo, descripción o etiquetas.",YT-DOCKER-001,Curso de Docker para principiantes,HolaMundo,https://www.youtube.com/watch?v=4Dko5W96WHg,https://www.youtube-nocookie.com/embed/4Dko5W96WHg?rel=0&enablejsapi=1&cc_load_policy=1&start=1197&end=5200,1197,5200,"Crear imagen, contenedor, volúmenes y Compose reproducible.",La aplicación se inicia con un comando documentado || Los servicios usan configuración y volúmenes coherentes || El pipeline bloquea una entrega con pruebas fallidas,"Dockerfile, compose y workflow CI",4.5,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,SOLO_COMPLEMENTARIO_FIABLE,MOVER_A_COMPLEMENTARIO,No cumple el filtro estricto: duración inferior a 45 min.,,,NO,42,2400000,NO,SI,SI
daw_github_skills,curso_complementario,GitHub Skills,GitHub,DAW,DAW-BAS-005,Documentar errores y aprender mediante práctica,desarrolla,5,0,no,"GitHub Skills se relaciona con Documentar errores y aprender mediante práctica por su tipo, descripción o etiquetas.",YT-VSCODE-001,Visual Studio Code: curso para principiantes,HolaMundo,https://www.youtube.com/watch?v=Ei1y51K8jQk,https://www.youtube-nocookie.com/embed/Ei1y51K8jQk?rel=0&enablejsapi=1&cc_load_policy=1&start=1831&end=2500,1831,2500,"Reproducir, aislar y documentar un error usando el depurador.",Crea una plantilla de diario técnico || Documenta un error con pasos para reproducirlo || Distingue una fuente primaria de una explicación secundaria,Entrada de diario técnico con error resuelto,4.5,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,APROBADO_APOYO,MANTENER,,,,NO_USAR_COMO_CURSO_NUCLEAR,82,1100000,SI,SI,PARCIAL
daw_visual_studio_code,herramienta,Visual Studio Code,Microsoft,DAW,DAW-LM-002,Presentar información de forma responsive,desarrolla,1,1,no,"Visual Studio Code se relaciona con Presentar información de forma responsive por su tipo, descripción o etiquetas.",YT-RESPONSIVE-001,Responsive Web Design,jonmircha,https://www.youtube.com/watch?v=udGrXWeJp1Y,https://www.youtube-nocookie.com/embed/udGrXWeJp1Y?rel=0&enablejsapi=1&cc_load_policy=1,0,0,Construir una interfaz responsive y comprobarla en varios tamaños.,"Construye un layout con Flexbox o Grid || Se adapta a móvil, tableta y escritorio || Mantiene contraste, legibilidad y consistencia visual",Landing responsive publicada o capturas multiformato,4.5,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,REVISAR_METRICAS,REEMPLAZAR_POR_ID,No se han podido verificar de forma suficiente duración y/o visualizaciones; queda bloqueado como principal.,YT-HTMLCSS-SOYDALTO-001,https://www.youtube.com/watch?v=ELSm-G201Ls,NO_HASTA_VERIFICAR,,,NO_VERIFICADO,NO_VERIFICADO,SI
daw_visual_studio_code,herramienta,Visual Studio Code,Microsoft,DAW,DAW-CLI-001,Programar interacción con JavaScript en el navegador,desarrolla,2,2,no,"Visual Studio Code se relaciona con Programar interacción con JavaScript en el navegador por su tipo, descripción o etiquetas.",YT-JS-PLAYLIST-001,Curso de JavaScript,jonmircha,https://www.youtube.com/playlist?list=PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA&listType=playlist,0,0,"Programar eventos, DOM, formularios y estado de interfaz.",Manipula contenido y eventos sin recargas innecesarias || Valida formularios y muestra errores accesibles || Organiza código en módulos y evita variables globales,Aplicación web interactiva con formularios y estado local,4.5,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,REEMPLAZAR_INMEDIATAMENTE,REEMPLAZAR_POR_ID,Es una playlist o no tiene un vídeo único auditable; no permite garantizar duración y repercusión por recurso.,YT-JS-SOYDALTO-001,https://www.youtube.com/watch?v=z95mZVUcJ-E,NO,,,NO_VERIFICADO,NO_VERIFICADO,SI
daw_visual_studio_code,herramienta,Visual Studio Code,Microsoft,DAW,DAW-CLI-003,Construir interfaces basadas en componentes,desarrolla,3,3,no,"Visual Studio Code se relaciona con Construir interfaces basadas en componentes por su tipo, descripción o etiquetas.",YT-REACT-PLAYLIST-001,Curso de React,jonmircha,https://www.youtube.com/playlist?list=PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk&listType=playlist,0,0,"Construir una interfaz con componentes, propiedades y estado.",Los componentes tienen responsabilidades claras || El estado se ubica en el nivel adecuado || La navegación y formularios mantienen consistencia,Aplicación de varias vistas con componentes reutilizables,4.5,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,REEMPLAZAR_INMEDIATAMENTE,REEMPLAZAR_POR_ID,Es una playlist o no tiene un vídeo único auditable; no permite garantizar duración y repercusión por recurso.,YT-REACT-MIDU-001,https://www.youtube.com/watch?v=7iobxzd_2wY,NO,,,NO_VERIFICADO,NO_VERIFICADO,SI
daw_visual_studio_code,herramienta,Visual Studio Code,Microsoft,DAW,DAW-PRO-001,"Programar con variables, decisiones y bucles",desarrolla,4,1,no,"Visual Studio Code se relaciona con Programar con variables, decisiones y bucles por su tipo, descripción o etiquetas.",YT-JAVA-001,Curso de Java desde cero,MoureDev by Brais Moure,https://www.youtube.com/watch?v=JOAqpdM36wI,https://www.youtube-nocookie.com/embed/JOAqpdM36wI?rel=0&enablejsapi=1&cc_load_policy=1&start=5294&end=11115,5294,11115,"Programar variables, validaciones y decisiones.",Usa tipos de datos y operadores adecuados || Resuelve decisiones y repeticiones sin bucles infinitos || Valida entradas y prueba casos límite,Tres programas de consola con casos de prueba,4.5,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,APROBADO_PRINCIPAL,MANTENER,,,,SI,528,394029,SI,SI,SI
daw_visual_studio_code,herramienta,Visual Studio Code,Microsoft,DAW,DAW-LM-001,Estructurar información con lenguajes de marcas,desarrolla,5,1,no,"Visual Studio Code se relaciona con Estructurar información con lenguajes de marcas por su tipo, descripción o etiquetas.",YT-HTML-001,Curso de HTML,jonmircha,https://www.youtube.com/watch?v=-oK6zL01fNM,https://www.youtube-nocookie.com/embed/-oK6zL01fNM?rel=0&enablejsapi=1&cc_load_policy=1,0,0,Estructurar información usando etiquetas semánticas y jerarquía correcta.,"Usa estructura semántica y validable || Diferencia HTML, XML y JSON y sus casos de uso || Interpreta o genera datos estructurados",Conjunto de documentos validados y ejemplo de consumo,4.5,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,REVISAR_METRICAS,REEMPLAZAR_POR_ID,No se han podido verificar de forma suficiente duración y/o visualizaciones; queda bloqueado como principal.,YT-HTMLCSS-SOYDALTO-001,https://www.youtube.com/watch?v=ELSm-G201Ls,NO_HASTA_VERIFICAR,,,NO_VERIFICADO,NO_VERIFICADO,SI
daw_github_student_pack,herramienta,GitHub Student Developer Pack,GitHub Education,DAW,DAW-ED-001,Usar Git y un flujo de trabajo colaborativo,desarrolla,1,1,no,"GitHub Student Developer Pack se relaciona con Usar Git y un flujo de trabajo colaborativo por su tipo, descripción o etiquetas.",YT-GIT-001,Curso de Git y GitHub desde cero,MoureDev by Brais Moure,https://www.youtube.com/watch?v=3GymExBkKjE,https://www.youtube-nocookie.com/embed/3GymExBkKjE?rel=0&enablejsapi=1&cc_load_policy=1&end=14000,0,14000,"Usar commits, ramas, repositorios remotos y pull requests.",Crea repositorio y commits atómicos con mensajes claros || Trabaja en una rama y abre un pull request || Resuelve un conflicto sencillo sin perder trabajo,"Repositorio con historial, rama y pull request",4.5,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,APROBADO_PRINCIPAL,MANTENER,,,,SI,305,1145997,SI,SI,SI
daw_github_student_pack,herramienta,GitHub Student Developer Pack,GitHub Education,DAW,DAW-DIG-001,"Analizar digitalización, datos e IA de forma responsable",desarrolla,2,1,no,"GitHub Student Developer Pack se relaciona con Analizar digitalización, datos e IA de forma responsable por su tipo, descripción o etiquetas.",YT-AI-RESP-001,Programación e inteligencia artificial responsable,MoureDev by Brais Moure,https://www.youtube.com/watch?v=uquw8yUKaYM,https://www.youtube-nocookie.com/embed/uquw8yUKaYM?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Evaluar datos, automatización e IA con límites, trazabilidad y revisión humana.","Modela un proceso antes y después de digitalizarlo || Identifica datos, riesgos y controles || Justifica cuándo una automatización o IA aporta valor",Mapa de proceso y ficha de riesgos,4.0,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,REVISAR_METRICAS,BUSCAR_NUEVO_CANDIDATO,No se han podido verificar de forma suficiente duración y/o visualizaciones; queda bloqueado como principal.,,,NO_HASTA_VERIFICAR,,,NO_VERIFICADO,NO_VERIFICADO,PARCIAL
daw_github_student_pack,herramienta,GitHub Student Developer Pack,GitHub Education,DAW,DAW-DEP-001,Desplegar una aplicación web con configuración segura,desarrolla,3,3,no,"GitHub Student Developer Pack se relaciona con Desplegar una aplicación web con configuración segura por su tipo, descripción o etiquetas.",YT-NODE-DEPLOY-001,Despliegue de una aplicación Node.js,jonmircha,https://www.youtube.com/watch?v=FGZKmqX8gEY,https://www.youtube-nocookie.com/embed/FGZKmqX8gEY?rel=0&enablejsapi=1&cc_load_policy=1,0,0,Desplegar una aplicación y configurar variables y servicio de producción.,La aplicación es accesible por HTTPS || Los secretos se gestionan fuera del repositorio || Existe procedimiento de despliegue y reversión,URL de demo y guía de despliegue,4.5,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,REVISAR_METRICAS,BUSCAR_NUEVO_CANDIDATO,No se han podido verificar de forma suficiente duración y/o visualizaciones; queda bloqueado como principal.,,,NO_HASTA_VERIFICAR,,,NO_VERIFICADO,NO_VERIFICADO,SI
daw_github_student_pack,herramienta,GitHub Student Developer Pack,GitHub Education,DAW,DAW-ED-002,"Depurar, automatizar y mantener calidad",desarrolla,4,2,no,"GitHub Student Developer Pack se relaciona con Depurar, automatizar y mantener calidad por su tipo, descripción o etiquetas.",YT-VSCODE-001,Visual Studio Code: curso para principiantes,HolaMundo,https://www.youtube.com/watch?v=Ei1y51K8jQk,https://www.youtube-nocookie.com/embed/Ei1y51K8jQk?rel=0&enablejsapi=1&cc_load_policy=1&start=1831&end=3857,1831,3857,Depurar y detectar fallos de forma sistemática.,Usa puntos de ruptura e inspección de variables || Configura formato o lint reproducible || Ejecuta pruebas automáticamente en cada cambio relevante,Repositorio con configuración y workflow de pruebas,4.5,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,APROBADO_APOYO,MANTENER,,,,NO_USAR_COMO_CURSO_NUCLEAR,82,1100000,SI,SI,PARCIAL
daw_github_student_pack,herramienta,GitHub Student Developer Pack,GitHub Education,DAW,DAW-DEP-002,Contenerizar y automatizar entrega,desarrolla,5,3,no,"GitHub Student Developer Pack se relaciona con Contenerizar y automatizar entrega por su tipo, descripción o etiquetas.",YT-DOCKER-001,Curso de Docker para principiantes,HolaMundo,https://www.youtube.com/watch?v=4Dko5W96WHg,https://www.youtube-nocookie.com/embed/4Dko5W96WHg?rel=0&enablejsapi=1&cc_load_policy=1&start=1197&end=5200,1197,5200,"Crear imagen, contenedor, volúmenes y Compose reproducible.",La aplicación se inicia con un comando documentado || Los servicios usan configuración y volúmenes coherentes || El pipeline bloquea una entrega con pruebas fallidas,"Dockerfile, compose y workflow CI",4.5,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,SOLO_COMPLEMENTARIO_FIABLE,MOVER_A_COMPLEMENTARIO,No cumple el filtro estricto: duración inferior a 45 min.,,,NO,42,2400000,NO,SI,SI
daw_docker,herramienta,Docker,Docker,DAW,DAW-DEP-002,Contenerizar y automatizar entrega,desarrolla,1,3,no,"Docker se relaciona con Contenerizar y automatizar entrega por su tipo, descripción o etiquetas.",YT-DOCKER-001,Curso de Docker para principiantes,HolaMundo,https://www.youtube.com/watch?v=4Dko5W96WHg,https://www.youtube-nocookie.com/embed/4Dko5W96WHg?rel=0&enablejsapi=1&cc_load_policy=1&start=1197&end=5200,1197,5200,"Crear imagen, contenedor, volúmenes y Compose reproducible.",La aplicación se inicia con un comando documentado || Los servicios usan configuración y volúmenes coherentes || El pipeline bloquea una entrega con pruebas fallidas,"Dockerfile, compose y workflow CI",4.5,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,SOLO_COMPLEMENTARIO_FIABLE,MOVER_A_COMPLEMENTARIO,No cumple el filtro estricto: duración inferior a 45 min.,,,NO,42,2400000,NO,SI,SI
daw_docker,herramienta,Docker,Docker,DAW,DAW-BD-001,Modelar datos relacionales,desarrolla,2,1,no,"Docker se relaciona con Modelar datos relacionales por su tipo, descripción o etiquetas.",YT-DB-DESIGN-001,Diseño de bases de datos,jonmircha,https://www.youtube.com/watch?v=HXE169-n5pM,https://www.youtube-nocookie.com/embed/HXE169-n5pM?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Crear un modelo relacional con entidades, relaciones y claves.","Identifica entidades y relaciones de un caso || Normaliza hasta un diseño razonable || Define claves primarias, foráneas y restricciones",Diagrama entidad-relación y modelo relacional,4.5,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,REVISAR_METRICAS,REEMPLAZAR_POR_ID,No se han podido verificar de forma suficiente duración y/o visualizaciones; queda bloqueado como principal.,YT-SQL-001,https://www.youtube.com/watch?v=OuJerKzV5T0,NO_HASTA_VERIFICAR,,,NO_VERIFICADO,NO_VERIFICADO,SI
daw_docker,herramienta,Docker,Docker,DAW,DAW-BD-002,Crear y consultar una base de datos con SQL,desarrolla,3,1,no,"Docker se relaciona con Crear y consultar una base de datos con SQL por su tipo, descripción o etiquetas.",YT-SQL-001,Curso de SQL desde cero,MoureDev by Brais Moure,https://www.youtube.com/watch?v=OuJerKzV5T0,https://www.youtube-nocookie.com/embed/OuJerKzV5T0?rel=0&enablejsapi=1&cc_load_policy=1,0,0,Crear tablas y resolver consultas SQL sobre varias entidades.,"Crea tablas con tipos y restricciones correctas || Realiza CRUD y consultas con JOIN || Usa agregaciones, filtros y ordenación sobre datos coherentes",Script SQL ejecutable con datos de prueba y 12 consultas,4.5,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,APROBADO_PRINCIPAL,MANTENER,,,,SI,411,1740560,SI,SI,SI
daw_docker,herramienta,Docker,Docker,DAW,DAW-BD-003,"Mantener integridad, transacciones y acceso seguro",desarrolla,4,2,no,"Docker se relaciona con Mantener integridad, transacciones y acceso seguro por su tipo, descripción o etiquetas.",YT-SQL-001,Curso de SQL desde cero,MoureDev by Brais Moure,https://www.youtube.com/watch?v=OuJerKzV5T0,https://www.youtube-nocookie.com/embed/OuJerKzV5T0?rel=0&enablejsapi=1&cc_load_policy=1,0,0,"Aplicar restricciones, transacciones y permisos básicos en una base de datos.",Demuestra una transacción con confirmación y reversión || Crea un usuario con privilegios mínimos || Realiza y verifica una copia y restauración de prueba,Script y registro de una restauración controlada,4.5,directa_con_practica,revisar_automaticamente_antes_de_publicar,2026-08-04,APROBADO_PRINCIPAL,MANTENER,,,,SI,411,1740560,SI,SI,SI
daw_docker,herramienta,Docker,Docker,DAW,DAW-LM-001,Estructurar información con lenguajes de marcas,desarrolla,5,1,no,"Docker se relaciona con Estructurar información con lenguajes de marcas por su tipo, descripción o etiquetas.",YT-HTML-001,Curso de HTML,jonmircha,https://www.youtube.com/watch?v=-oK6zL01fNM,https://www.youtube-nocookie.com/embed/-oK6zL01fNM?rel=0&enablejsapi=1&cc_load_policy=1,0,0,Estructurar información usando etiquetas semánticas y jerarquía correcta.,"Usa estructura semántica y validable || Diferencia HTML, XML y JSON y sus casos de uso || Interpreta o genera datos estructurados",Conjunto de documentos validados y ejemplo de consumo,4.5,directa,revisar_automaticamente_antes_de_publicar,2026-08-04,REVISAR_METRICAS,REEMPLAZAR_POR_ID,No se han podido verificar de forma suficiente duración y/o visualizaciones; queda bloqueado como principal.,YT-HTMLCSS-SOYDALTO-001,https://www.youtube.com/watch?v=ELSm-G201Ls,NO_HASTA_VERIFICAR,,,NO_VERIFICADO,NO_VERIFICADO,SI
